RespondentID,Country,Salary,YearsCodedJob,OpenSource,Hobby,CompanySizeNumber,Remote,CareerSatisfaction,Datascientist,Database administrator,Desktop applications developer,Developer with stats/math background,DevOps,Embedded developer,Graphic designer,Graphics programming,Machine learning specialist,Mobile developer,Quality assurance engineer,Systems administrator,Web developer,    
49144,United States,1.10E+05,20,0,0,10,Remote,7,0,0,0,0,0,1,0,0,0,0,0,0,1,
49150,United Kingdom,43750,4,0,1,1.00E+04,Not remote,8,0,0,0,0,0,1,0,0,0,0,0,0,0,
49151,United Kingdom,68750,8,1,1,100,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1,
49156,United Kingdom,62500,11,1,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,0,
49167,India,1468.213185,1,1,1,10,Not remote,7,0,0,0,1,0,0,0,0,0,0,0,0,0,
49176,United States,9.50E+04,7,1,1,1.00E+04,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1,
49179,India,17618.55821,5,0,0,1.00E+04,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1,
49181,Germany,32258.06452,3,0,1,1.00E+03,Not remote,6,0,0,0,1,0,0,0,0,0,0,0,0,1,
49182,Germany,10322.58065,2,0,1,500,Not remote,6,0,1,1,0,0,0,0,0,0,0,0,0,1,
49184,India,2290.412568,0,0,1,20,Not remote,6,1,0,0,1,0,0,0,0,0,0,0,0,0,
49189,United States,1.60E+05,20,0,0,100,Not remote,9,0,0,1,1,0,0,0,0,0,1,0,0,1,
49193,United States,9.50E+04,6,1,1,20,Not remote,8,0,1,1,0,0,0,0,0,0,1,0,1,1,
49201,Canada,93181.81818,8,1,1,100,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1,
49202,United States,1.00E+05,13,0,0,5.00E+03,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1,
49206,United States,1.15E+05,9,1,0,1.00E+04,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1,
49208,United States,1.45E+05,18,1,1,100,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1,
49211,United Kingdom,72500,10,1,1,1.00E+03,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1,
49212,United States,1.40E+05,8,0,0,1.00E+04,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,0,
49218,United States,1.10E+05,9,1,1,20,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1,
49220,United States,1.10E+05,7,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,1,
49221,United States,1.50E+05,8,1,0,1.00E+04,Not remote,8,0,0,0,0,1,0,0,0,0,1,0,0,1,
49225,India,3171.340479,1,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
49228,Germany,41935.48387,5,0,1,1.00E+04,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,1,1,
49230,United Kingdom,6.50E+04,15,0,1,100,Not remote,8,0,0,1,0,1,0,0,0,0,1,0,0,1,
49231,India,6166.495375,2,1,1,100,Not remote,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
49234,India,12039.34811,3,1,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1,
49240,United States,8.50E+04,1,0,0,1.00E+04,Not remote,6,0,0,0,1,0,0,0,0,0,1,0,0,1,
49244,India,5872.852738,3,1,1,100,Not remote,7,0,0,0,1,0,0,0,0,0,1,0,0,0,
49253,Germany,51612.90323,7,0,0,20,Not remote,5,0,0,1,0,0,0,0,0,0,0,0,0,0,
49263,Germany,46236.55914,1,0,0,1.00E+04,Not remote,6,0,0,1,0,0,0,0,0,0,0,0,0,0,
49271,United States,1.00E+05,8,0,1,500,Not remote,6,0,0,1,0,0,0,0,0,0,1,0,0,1,
49274,Germany,64516.12903,20,1,1,20,Not remote,8,0,1,1,0,0,0,0,0,0,0,0,0,0,
49278,United States,8.00E+04,2,1,1,10,Not remote,10,0,0,0,0,0,0,0,0,0,1,0,0,1,
49279,United States,7.00E+04,1,1,1,5.00E+03,Not remote,8,0,0,1,0,1,0,0,0,0,0,1,0,1,
49280,United States,1.72E+05,20,1,1,100,Remote,10,0,0,0,0,0,0,0,0,0,1,0,0,0,
49286,Canada,46969.69697,3,0,1,1.00E+04,Not remote,8,0,0,0,0,1,0,0,0,0,0,0,0,1,
49288,Canada,83333.33333,16,0,1,100,Not remote,9,0,0,0,0,0,0,0,0,0,1,0,0,1,
49291,Canada,75763.63636,9,0,1,10,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1,
49292,United States,1.15E+05,20,0,1,5.00E+03,Not remote,8,0,1,0,0,0,0,0,0,0,0,0,1,1,
49293,Canada,79545.45455,14,0,1,100,Not remote,7,0,0,1,0,0,0,0,0,0,1,0,0,1,
49294,United Kingdom,52500,1,1,1,20,Not remote,10,1,0,0,0,1,0,0,0,1,0,0,0,1,
49296,Germany,51612.90323,8,1,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,0,
49302,Germany,50537.63441,16,0,1,10,Not remote,8,1,1,0,0,0,0,0,0,0,1,0,1,1,
49304,Germany,19354.83871,4,0,1,1.00E+03,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,0,1,
49328,United States,172300,20,1,1,1.00E+04,Not remote,9,0,0,0,1,0,0,0,0,0,0,0,0,1,
49341,United States,1.50E+05,15,0,1,1.00E+04,Not remote,4,0,0,1,0,0,0,0,0,0,0,0,0,0,
49347,India,1761.855821,1,1,1,20,Not remote,4,0,0,0,0,0,0,0,0,0,0,0,0,1,
49348,India,13067.09734,3,0,1,100,Not remote,8,0,0,1,1,0,0,0,0,0,0,0,0,0,
49356,India,4404.639554,1,0,1,1,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1,
49358,United States,6.00E+04,2,0,1,1,Not remote,9,0,1,0,1,0,0,0,0,0,0,0,0,1,
49360,United Kingdom,56250,6,0,0,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
49361,Germany,48387.09677,2,0,1,500,Not remote,4,0,0,1,0,0,0,0,0,0,0,0,0,1,
49387,United States,5.50E+04,1,0,1,1,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1,
49388,India,7341.065923,3,1,0,1.00E+03,Not remote,8,1,1,0,0,1,0,0,0,1,0,0,0,1,
49389,United Kingdom,6.50E+04,20,0,1,500,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1,
49400,United States,6.50E+04,2,0,1,20,Not remote,8,0,1,0,0,0,0,1,0,0,0,0,0,1,
49404,United States,88500,7,1,1,100,Not remote,9,0,0,0,0,0,0,0,0,0,1,0,0,0,
49408,United States,1.10E+05,18,0,1,100,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1,
49409,Germany,48387.09677,2,0,1,100,Not remote,6,0,0,1,0,0,0,0,0,0,0,0,0,1,
49410,United States,1.47E+05,12,0,1,1.00E+04,Not remote,8,1,1,0,0,0,0,0,0,0,0,0,1,0,
49414,Canada,60606.06061,3,1,1,10,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1,
49416,Canada,46969.69697,3,0,1,20,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1,
49417,United Kingdom,31250,3,0,1,20,Not remote,7,1,1,0,0,0,1,0,0,0,1,0,0,0,
49419,United States,9.00E+04,1,0,1,1,Not remote,8,0,0,0,0,1,0,0,0,0,1,0,0,1,
49423,United States,8.00E+04,2,1,1,500,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
49424,United States,7.00E+04,6,1,1,100,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1,
49426,United States,9.60E+04,16,0,0,1.00E+03,Not remote,8,1,0,0,0,0,0,0,0,0,0,0,0,1,
49431,India,2642.783732,1,0,1,1.00E+04,Not remote,7,0,0,1,0,0,0,0,0,0,0,1,1,1,
49434,United States,6.40E+04,3,0,1,1.00E+03,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1,
49441,United States,1.30E+05,16,0,1,1,Not remote,8,0,1,0,0,1,0,0,0,0,0,0,1,1,
49446,United States,2.10E+04,7,0,1,1.00E+04,Not remote,8,0,1,1,0,0,0,0,0,0,1,0,1,0,
49447,United States,1.15E+05,5,1,1,1.00E+04,Not remote,6,0,0,0,0,1,0,0,0,0,0,0,0,1,
49450,United States,1.20E+05,6,1,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,0,
49458,United States,1.45E+05,17,0,1,100,Not remote,7,0,0,1,0,1,0,0,0,0,0,0,0,1,
49465,United States,5.20E+04,3,1,1,10,Not remote,7,0,0,1,0,0,0,0,0,0,1,0,0,1,
49469,United States,5.20E+04,2,1,1,1.00E+04,Not remote,6,1,0,1,1,0,0,0,0,0,0,0,0,0,
49472,United States,1.40E+05,20,0,1,100,Not remote,8,0,0,0,0,1,0,0,0,0,0,0,0,0,
49473,United States,1.35E+05,2,0,1,500,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,1,
49479,United States,1.16E+05,1,0,1,1.00E+04,Not remote,6,0,0,1,0,0,0,0,0,0,0,0,0,1,
49480,Canada,29545.45455,3,0,1,100,Not remote,4,0,1,0,0,0,0,0,0,0,1,0,1,1,
49482,United States,1.60E+05,20,1,1,1,Remote,8,1,0,0,0,0,0,0,0,1,0,0,0,1,
49484,India,13948.02525,6,0,1,1.00E+04,Not remote,8,0,0,1,0,0,0,0,0,0,1,0,0,1,
49485,India,8809.279107,3,1,1,1.00E+04,Not remote,10,0,0,0,0,0,0,0,0,0,1,0,0,1,
49488,India,23491.41095,7,1,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1,
49492,Canada,51515.15152,2,0,1,10,Not remote,10,0,0,1,0,0,0,0,0,0,0,0,0,0,
49493,India,20554.98458,3,1,1,20,Not remote,10,0,1,0,0,1,0,0,0,0,1,0,0,1,
49498,Germany,64516.12903,11,1,1,20,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1,
49501,United Kingdom,36718.75,3,1,1,1.00E+04,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
49503,United States,1.20E+05,3,1,1,100,Not remote,5,1,0,0,0,1,0,0,0,1,0,0,0,0,
49504,Germany,64516.12903,14,0,1,100,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1,
49514,Germany,2688.172043,1,1,1,1.00E+04,Not remote,6,1,1,1,0,0,1,0,1,1,0,0,1,1,
49530,United Kingdom,8.50E+04,5,0,1,10,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
49531,United Kingdom,51875,13,1,0,5.00E+03,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,0,
49532,United States,1.58E+05,8,1,1,500,Remote,3,0,0,0,0,0,0,0,0,0,0,0,0,1,
49535,United States,7.50E+04,10,0,1,1.00E+04,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,1,
49539,United States,8.00E+04,4,1,1,20,Not remote,7,0,0,1,1,0,0,0,0,0,0,0,0,0,
49541,United States,5.00E+04,3,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
49543,United States,117500,10,0,1,20,Remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1,
49546,United States,6.00E+04,2,0,1,20,Remote,7,0,0,0,1,0,0,0,0,0,0,0,0,1,
49547,United Kingdom,56250,11,1,1,10,Not remote,8,0,0,1,0,0,0,0,0,0,1,0,0,1,
49549,India,18132.43283,7,1,1,100,Not remote,7,1,0,0,0,1,0,0,0,0,0,0,0,1,
49553,United States,9.20E+04,15,0,1,5.00E+03,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1,
49556,United States,6.70E+04,3,1,1,1.00E+04,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,0,
49557,Canada,31818.18182,7,1,1,10,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1,
49559,United Kingdom,56250,10,0,1,20,Not remote,6,0,0,1,0,0,1,0,0,0,1,0,0,1,
49560,United Kingdom,46875,10,1,1,10,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,1,
49564,United States,1.33E+05,19,0,0,1.00E+04,Not remote,8,0,0,1,0,0,0,0,0,0,1,0,0,1,
49565,Germany,66666.66667,7,0,0,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1,
49566,United States,8.00E+04,5,0,0,20,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1,
49568,United Kingdom,56250,7,0,0,500,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
49570,United States,122500,6,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
49571,Canada,68181.81818,10,1,1,100,Not remote,6,0,1,0,0,1,0,0,0,0,0,0,1,1,
49575,Canada,63636.36364,20,0,0,20,Remote,5,0,1,0,0,0,0,0,0,0,0,0,0,1,
49578,United States,4.50E+04,1,0,1,500,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,0,1,
49585,United States,7.20E+04,2,1,1,1,Not remote,8,0,0,0,0,0,1,0,0,0,0,0,0,0,
49586,United Kingdom,7.50E+04,16,0,1,5.00E+03,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1,
49593,United States,8.20E+04,11,0,1,100,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1,
49594,United States,8.00E+04,11,1,1,1.00E+03,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
49595,United States,1.30E+05,6,1,1,500,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1,
49597,United States,9.00E+04,1,1,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
49598,United States,1.40E+05,20,1,1,500,Not remote,9,0,0,0,0,1,0,0,0,0,0,0,0,0,
49599,Germany,12365.5914,1,1,1,20,Not remote,8,1,0,0,0,1,0,0,0,0,0,0,0,1,
49600,United States,7.20E+04,10,0,1,100,Not remote,7,1,1,0,0,0,0,0,0,0,0,1,0,1,
49608,United States,1.35E+05,5,0,1,1.00E+04,Not remote,8,1,0,0,0,0,0,0,0,1,0,0,0,0,
49610,India,17618.55821,2,1,1,100,Not remote,6,0,0,0,0,0,1,0,0,0,0,0,0,0,
49611,United States,1.08E+05,15,1,1,20,Remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
49615,United States,1.15E+05,14,1,0,20,Remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1,
49616,United States,4.00E+04,1,0,0,20,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,0,
49617,United States,1.50E+05,13,1,0,10,Not remote,5,0,0,1,0,1,0,0,0,0,0,0,1,0,
49628,Germany,48387.09677,4,1,0,20,Not remote,6,0,0,1,1,0,0,0,1,1,1,1,1,1,
49639,India,10277.49229,3,0,1,1.00E+03,Not remote,7,0,0,0,0,0,1,0,0,0,0,0,0,0,
49640,United Kingdom,36250,3,0,1,20,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1,
49665,United Kingdom,63750,8,1,1,100,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,0,
49671,Canada,37878.78788,2,0,1,5.00E+03,Not remote,8,0,0,0,0,1,0,0,0,0,0,0,0,1,
49678,Germany,50322.58065,6,0,1,20,Not remote,8,0,0,1,0,0,1,0,1,0,0,0,0,0,
49683,United States,1.35E+05,17,1,1,10,Not remote,8,0,1,1,1,1,1,0,0,0,1,0,1,1,
49685,United States,1.11E+05,5,0,0,5.00E+03,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1,
49694,United Kingdom,56250,1,1,1,1.00E+04,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
49702,United States,1.10E+05,4,0,1,1.00E+04,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1,
49714,United States,9.00E+04,18,0,1,10,Not remote,10,0,1,1,0,0,1,0,0,0,1,0,1,1,
49716,Canada,116666.6667,20,0,1,1.00E+04,Not remote,9,0,0,0,0,0,0,0,1,0,0,0,0,0,
49721,United States,1.20E+05,2,0,0,1.00E+04,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1,
49729,United States,1.02E+05,3,1,1,1.00E+04,Not remote,7,0,0,0,0,1,0,0,0,0,0,1,0,0,
49763,Germany,63440.86022,17,1,1,1.00E+04,Not remote,6,1,0,0,0,0,0,0,0,0,0,0,0,1,
49779,United States,1.25E+05,3,1,1,100,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1,
49809,Germany,38709.67742,2,1,1,10,Not remote,9,0,0,0,0,1,0,0,0,0,0,0,1,1,
49811,United Kingdom,111250,4,1,1,1.00E+04,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,0,0,
49813,United Kingdom,56250,7,1,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
49814,Canada,62121.21212,4,0,1,100,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1,
49819,United Kingdom,28750,1,0,1,1,Not remote,5,0,1,0,0,1,0,0,0,0,0,0,0,1,
49822,United Kingdom,27500,0,0,1,20,Not remote,9,0,0,0,0,0,0,0,0,0,1,0,0,1,
49824,United Kingdom,106250,6,0,1,1.00E+04,Not remote,5,0,0,1,0,0,0,0,0,0,0,0,0,1,
49831,United States,6.30E+04,2,0,1,500,Not remote,7,0,0,1,0,0,0,0,1,0,0,0,0,1,
49839,United Kingdom,58750,20,0,1,20,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,0,
49848,Germany,51161.29032,4,0,0,1.00E+04,Not remote,4,0,1,0,0,1,0,0,0,0,0,0,1,1,
49850,Germany,12903.22581,3,0,1,1.00E+03,Not remote,5,0,0,1,0,0,0,0,0,0,0,0,0,0,
49853,United Kingdom,63750,7,1,1,500,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1,
49861,India,14623.40332,5,0,0,1.00E+04,Not remote,6,0,0,0,0,1,1,0,0,0,1,0,0,1,
49866,Canada,75757.57576,10,0,1,1.00E+03,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1,
49879,Canada,87121.21212,19,0,0,20,Not remote,8,0,0,0,0,1,0,0,0,0,0,0,0,1,
49888,United States,7.00E+04,2,0,1,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1,
49889,United States,1.14E+05,20,0,1,10,Not remote,10,0,1,1,1,1,1,0,1,0,1,0,1,1,
49892,United States,8.40E+04,20,0,0,5.00E+03,Not remote,6,0,0,1,0,0,0,0,0,0,0,0,0,0,
49894,United States,6.70E+04,3,0,1,100,Not remote,5,0,0,0,0,0,0,0,0,0,0,1,0,0,
49896,United States,1.20E+05,2,1,1,100,Remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1,
49897,United States,7.70E+04,3,0,1,5.00E+03,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,0,
49904,United States,1.10E+05,9,1,1,1,Remote,8,0,0,0,0,0,1,0,0,0,0,0,0,1,
49909,Germany,53763.44086,2,1,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1,
49913,United Kingdom,4.00E+04,2,0,0,20,Not remote,6,0,0,1,0,0,0,0,0,0,0,0,0,1,
49918,United States,1.43E+05,17,0,0,1.00E+04,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,0,
49929,Canada,45454.54545,2,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
49931,United States,7.50E+04,1,0,1,100,Not remote,8,1,0,0,0,0,0,0,0,0,1,0,0,1,
49937,United States,1.15E+05,5,0,1,1.00E+04,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1,
49941,United States,1.18E+05,2,0,1,100,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1,
49949,United States,6.50E+04,9,0,1,1,Not remote,7,0,1,0,0,0,0,1,0,0,1,0,1,1,
49953,Germany,3010.752688,2,0,1,20,Not remote,8,0,0,1,0,0,0,0,0,0,1,0,0,0,
49957,Germany,55376.34409,6,1,1,20,Not remote,7,0,1,0,0,0,0,0,0,0,0,0,0,1,
49963,United Kingdom,56250,9,0,1,20,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1,
49967,United States,1.05E+05,5,1,1,1.00E+03,Not remote,10,0,0,0,0,0,0,0,0,1,0,0,0,0,
49974,Germany,32258.06452,5,0,1,20,Not remote,8,1,0,1,0,0,0,0,0,0,0,0,0,0,
49982,Germany,45161.29032,7,1,1,20,Not remote,8,0,0,0,1,0,0,0,0,0,1,0,0,1,
49985,United Kingdom,26250,1,0,1,10,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
49990,Canada,36363.63636,3,0,1,100,Not remote,2,0,0,0,1,0,0,0,0,0,0,0,0,1,
49991,Canada,26515.15152,1,0,1,10,Not remote,8,0,0,0,0,0,1,0,0,0,1,0,0,1,
50010,Germany,59139.78495,7,1,0,1,Not remote,10,0,0,0,0,1,0,0,0,0,0,1,1,1,
50017,United States,8.00E+04,12,0,0,100,Not remote,7,1,1,1,0,0,1,0,0,0,0,0,1,1,
50019,United Kingdom,56250,17,0,1,1.00E+04,Not remote,8,0,0,1,0,0,0,0,0,0,1,0,0,1,
50027,United States,6.50E+04,2,1,0,20,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,1,
50028,United States,1.30E+05,12,1,1,1.00E+04,Not remote,9,0,0,0,1,0,0,0,0,0,0,0,0,1,
50032,United Kingdom,7.50E+04,6,0,1,5.00E+03,Not remote,4,0,0,0,1,1,0,0,0,0,0,0,1,1,
50034,Germany,49462.36559,1,0,1,100,Not remote,9,0,0,0,0,0,0,0,0,0,1,0,0,1,
50051,United States,7.40E+04,8,1,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
50055,United States,8.00E+04,12,0,1,100,Not remote,4,0,0,1,0,0,0,0,0,0,0,0,1,1,
50058,United States,1.65E+05,10,0,1,1.00E+03,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1,
50059,United States,1.40E+05,14,1,1,100,Not remote,9,1,0,0,1,1,0,0,0,1,0,0,0,1,
50064,United States,1.15E+05,20,0,1,1.00E+04,Remote,9,0,0,1,0,0,0,0,0,0,0,0,0,1,
50081,United States,4.00E+04,5,1,1,100,Not remote,5,0,1,0,0,1,0,0,0,0,1,1,1,1,
50086,United States,1.40E+05,9,0,1,20,Not remote,7,0,1,0,1,0,0,0,1,0,0,0,1,1,
50087,India,8809.279107,1,0,0,5.00E+03,Not remote,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
50091,United Kingdom,55437.5,5,0,1,20,Remote,9,0,0,0,0,0,0,0,0,0,1,0,0,1,
50093,India,6753.780649,2,0,1,20,Remote,7,0,0,0,0,0,0,0,0,0,1,0,0,0,
50094,India,94696.9697,1,0,1,1,Not remote,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
50095,Germany,4301.075269,2,1,1,100,Not remote,7,0,0,1,0,0,0,0,0,0,1,0,0,1,
50096,United Kingdom,46250,7,0,1,20,Not remote,7,1,1,0,0,0,0,0,0,0,0,0,1,0,
50101,United Kingdom,56250,20,1,1,1,Remote,8,0,1,0,1,0,0,0,0,0,0,0,1,1,
50114,India,4.00E+03,3,0,1,1,Not remote,7,1,0,0,1,0,0,0,0,0,0,0,0,1,
50117,Germany,32258.06452,5,0,1,20,Not remote,6,0,1,1,0,0,0,0,0,0,1,0,0,1,
50127,United Kingdom,65625,13,1,0,500,Not remote,7,0,0,0,1,0,0,0,0,0,0,0,0,0,
50129,United States,119500,20,1,1,1.00E+04,Not remote,9,0,0,0,0,0,1,0,0,0,0,0,0,0,
50135,Germany,58064.51613,9,1,1,10,Not remote,8,0,1,0,0,1,0,0,0,0,1,0,1,1,
50143,United Kingdom,4.00E+04,2,0,1,1.00E+03,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1,
50144,United States,1.25E+05,5,0,1,1.00E+03,Not remote,9,0,0,0,0,0,0,0,0,0,1,0,0,1,
50145,United States,1.20E+05,4,0,1,1.00E+03,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,1,
50146,United States,1.02E+05,14,0,1,20,Remote,10,0,0,1,0,0,0,0,0,0,0,0,0,1,
50147,United Kingdom,3.50E+04,3,1,1,1,Remote,10,0,1,0,0,0,0,0,0,0,0,0,1,1,
50150,India,17618.55821,5,1,1,1,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,0,
50154,United States,1.10E+05,13,1,0,1.00E+04,Not remote,7,1,1,1,0,1,1,0,0,0,1,0,1,1,
50159,Germany,54838.70968,9,1,1,1.00E+04,Not remote,8,0,0,1,0,0,0,0,0,0,1,0,0,1,
50163,United States,40800,2,0,1,5.00E+03,Not remote,4,0,0,0,0,0,0,0,0,0,0,0,0,1,
50164,United States,6.80E+04,1,1,1,100,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1,
50169,Canada,49242.42424,16,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
50183,Canada,69696.9697,20,0,0,20,Not remote,10,0,0,1,0,0,0,0,0,0,0,0,0,0,
50184,United States,8.30E+04,2,0,1,1.00E+03,Not remote,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
50199,United Kingdom,27500,1,0,1,5.00E+03,Not remote,7,0,0,1,0,0,0,0,0,0,1,0,1,1,
50203,Germany,59139.78495,3,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,0,
50221,Canada,64393.93939,6,0,1,20,Not remote,8,0,1,0,0,1,0,0,0,0,0,0,0,1,
50226,United Kingdom,46875,1,0,1,20,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1,
50228,United Kingdom,68750,9,0,1,20,Not remote,4,0,0,0,0,0,0,0,0,0,0,0,0,1,
50237,United States,89600,10,1,1,1.00E+04,Not remote,9,1,1,1,0,1,0,0,0,0,1,1,0,1,
50241,United Kingdom,31250,3,0,1,1,Not remote,7,0,0,0,0,0,0,1,0,0,0,0,0,1,
50242,United States,7.00E+04,1,0,1,1.00E+04,Not remote,8,0,0,0,0,0,1,0,0,0,0,1,0,0,
50246,United States,6.50E+04,5,1,1,1.00E+03,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1,
50253,United States,1.10E+05,3,1,1,500,Not remote,8,0,0,0,0,0,1,0,0,0,1,0,0,1,
50260,United States,1.65E+05,8,0,1,1.00E+04,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1,
50263,United States,7.50E+04,1,0,1,1.00E+04,Not remote,6,0,0,1,0,0,0,0,0,0,0,0,0,1,
50268,United States,1.20E+05,6,0,1,500,Not remote,8,1,1,0,1,1,1,0,0,0,0,0,1,1,
50270,United States,7.30E+04,2,0,0,1.00E+04,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,1,
50271,Canada,21212.12121,1,0,1,1,Not remote,10,0,0,0,0,0,0,1,0,0,1,0,0,0,
50276,United States,1.10E+05,9,0,0,100,Not remote,7,0,0,0,0,0,1,0,0,0,0,0,0,0,
50284,United States,1.17E+05,19,1,0,1.00E+03,Remote,3,1,0,0,1,0,0,0,0,0,0,0,0,0,
50297,United States,1.10E+05,3,0,1,20,Not remote,10,0,1,0,0,0,0,0,0,0,0,0,0,1,
50304,India,2300,16,1,1,500,Not remote,8,1,0,0,0,1,0,0,0,0,0,0,0,1,
50313,United Kingdom,55625,4,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
50314,United Kingdom,56250,8,0,1,100,Not remote,9,0,0,1,0,1,1,0,0,0,0,0,0,1,
50323,India,4889.149905,1,0,1,1.00E+04,Not remote,2,0,0,0,0,0,0,0,0,0,1,0,0,1,
